site_id,site_slug,site_name,device_id,device_name,role_name,role_slug,model,model_slug,manufacturer,status,url
336,anhanguera-rc01-st,Anhanguera RC01-ST,697902,FNH5034W1DB,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697902/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697866,FNH5034W1DF,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697866/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697906,FNH5034W1DX,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697906/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697887,FNH5034W1GP,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697887/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697941,FNH5034W13S,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697941/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697882,FNH5034W18C,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697882/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697854,FNH5034W18K,Access Switch,access-switch,ICX8200-48PF,icx8200-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697854/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697846,FNH5034W175,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697846/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697928,FNH5034W191,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697928/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697853,FNH5034W199,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697853/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697925,FNH5035W0ZA,Access Switch,access-switch,ICX8200-48PF,icx8200-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697925/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697936,FNH5035W1C9,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697936/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697921,FNH5035W1D4,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697921/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697908,FNH5035W1DB,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697908/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697930,FNH5035W1DE,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697930/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697901,FNH5035W1DJ,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697901/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697934,FNH5035W1DR,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697934/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697926,FNH5035W1E9,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697926/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697932,FNH5035W1M6,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697932/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697915,FNH5035W1M7,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697915/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697875,FNH5035W10E,Access Switch,access-switch,ICX8200-48PF,icx8200-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697875/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697900,FNH5035W11E,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697900/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697889,FNH5035W12P,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697889/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697869,FNH5035W12Y,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697869/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697929,FNH5035W16D,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697929/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697909,FNH5035W124,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697909/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697876,FNH5035W192,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697876/
336,anhanguera-rc01-st,Anhanguera RC01-ST,697870,FNH5035W194,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697870/
190,antofagasta,Antofagasta,3952,CLSCAFACAM001-1,Access Cameras,access-cameras,ICX7150-48P,icx7150-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3952/
190,antofagasta,Antofagasta,27191,CLSCAFACAM002-1,Access Cameras,access-cameras,ICX7150-48P,icx7150-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/27191/
190,antofagasta,Antofagasta,3951,CLSCAFCCAM001-1,Core Cameras,core-cameras,ICX7150-48P,icx7150-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3951/
128,aracaju,Aracaju,266797,BRSCAJACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/266797/
128,aracaju,Aracaju,265985,BRSCAJACAM002-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265985/
128,aracaju,Aracaju,266799,BRSCAJACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/266799/
128,aracaju,Aracaju,266795,BRSCAJACP002-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/266795/
366,aracariguama-sp06,Aracariguama SP06,34500,BRFFAGACAM021-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34500/
366,aracariguama-sp06,Aracariguama SP06,34501,BRFFAGACAM022-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34501/
366,aracariguama-sp06,Aracariguama SP06,10497,BRFFAGACAM023-1,Access Cameras,access-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10497/
366,aracariguama-sp06,Aracariguama SP06,10526,BRFFAGACAM024-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10526/
366,aracariguama-sp06,Aracariguama SP06,697874,BRFFAGACAM025-1,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/697874/
366,aracariguama-sp06,Aracariguama SP06,697851,BRFFAGACAM025-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/697851/
366,aracariguama-sp06,Aracariguama SP06,2449,BRFFAGACAM026-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2449/
366,aracariguama-sp06,Aracariguama SP06,18768,BRFFAGACAM026-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/18768/
366,aracariguama-sp06,Aracariguama SP06,2450,BRFFAGACAM027-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2450/
366,aracariguama-sp06,Aracariguama SP06,10535,BRFFAGACAM027-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10535/
366,aracariguama-sp06,Aracariguama SP06,2448,BRFFAGACAM028-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2448/
366,aracariguama-sp06,Aracariguama SP06,10525,BRFFAGACAM028-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10525/
366,aracariguama-sp06,Aracariguama SP06,84450,BRFFAGACAM029-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/84450/
366,aracariguama-sp06,Aracariguama SP06,19375,BRFFAGACAM029-2,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19375/
366,aracariguama-sp06,Aracariguama SP06,6307,BRFFAGACAM030-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6307/
366,aracariguama-sp06,Aracariguama SP06,19388,BRFFAGACAM030-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19388/
366,aracariguama-sp06,Aracariguama SP06,8196,BRFFAGACAM031-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8196/
366,aracariguama-sp06,Aracariguama SP06,2550,BRFFAGACAM031-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2550/
366,aracariguama-sp06,Aracariguama SP06,6872,BRFFAGACAM032-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6872/
366,aracariguama-sp06,Aracariguama SP06,6873,BRFFAGACAM032-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6873/
366,aracariguama-sp06,Aracariguama SP06,268614,BRFFAGACAM034-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/268614/
366,aracariguama-sp06,Aracariguama SP06,268615,BRFFAGACAM034-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/268615/
366,aracariguama-sp06,Aracariguama SP06,9454,BRFFAGACAM037-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9454/
366,aracariguama-sp06,Aracariguama SP06,19382,BRFFAGACAM039-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19382/
366,aracariguama-sp06,Aracariguama SP06,490478,BRFFAGACAM039-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/490478/
366,aracariguama-sp06,Aracariguama SP06,34591,BRFFAGACAM042-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34591/
366,aracariguama-sp06,Aracariguama SP06,19394,BRFFAGACAM043-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19394/
366,aracariguama-sp06,Aracariguama SP06,34503,BRFFAGACAM044-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34503/
366,aracariguama-sp06,Aracariguama SP06,19377,BRFFAGACAM045-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19377/
366,aracariguama-sp06,Aracariguama SP06,9343,BRFFAGACAM046-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9343/
366,aracariguama-sp06,Aracariguama SP06,34568,BRFFAGACAM047-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34568/
366,aracariguama-sp06,Aracariguama SP06,34569,BRFFAGACAM048-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34569/
366,aracariguama-sp06,Aracariguama SP06,34570,BRFFAGACAM049-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34570/
366,aracariguama-sp06,Aracariguama SP06,9273,BRFFAGACAM050-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9273/
366,aracariguama-sp06,Aracariguama SP06,10494,BRFFAGACAM051-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10494/
366,aracariguama-sp06,Aracariguama SP06,10536,BRFFAGACAM052-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10536/
366,aracariguama-sp06,Aracariguama SP06,10520,BRFFAGACAM053-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10520/
366,aracariguama-sp06,Aracariguama SP06,2546,BRFFAGACAM054-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2546/
366,aracariguama-sp06,Aracariguama SP06,16973,BRFFAGACAM055-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/16973/
366,aracariguama-sp06,Aracariguama SP06,44199,BRFFAGACAM056-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/44199/
366,aracariguama-sp06,Aracariguama SP06,113070,BRFFAGACAM057-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/113070/
366,aracariguama-sp06,Aracariguama SP06,17000,BRFFAGACAM058-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17000/
366,aracariguama-sp06,Aracariguama SP06,10519,BRFFAGACAM059-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10519/
366,aracariguama-sp06,Aracariguama SP06,44187,BRFFAGACAM060-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/44187/
366,aracariguama-sp06,Aracariguama SP06,44181,BRFFAGACAM061-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/44181/
366,aracariguama-sp06,Aracariguama SP06,59501,BRFFAGACAM062-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/59501/
366,aracariguama-sp06,Aracariguama SP06,9908,BRFFAGACAM063-1,Access Cameras,access-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9908/
366,aracariguama-sp06,Aracariguama SP06,2547,BRFFAGACAM063-2,Access Cameras,access-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2547/
366,aracariguama-sp06,Aracariguama SP06,16972,BRFFAGACP039-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/16972/
366,aracariguama-sp06,Aracariguama SP06,29321,BRFFAGCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/29321/
366,aracariguama-sp06,Aracariguama SP06,29322,BRFFAGCCAM001-2,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/29322/
366,aracariguama-sp06,Aracariguama SP06,34499,BRFFAGDCAM001-1,Distribution Cameras,distribution-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34499/
366,aracariguama-sp06,Aracariguama SP06,34502,FEA3843T2R4,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/34502/
366,aracariguama-sp06,Aracariguama SP06,35223,FEA3843T2RA,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/35223/
366,aracariguama-sp06,Aracariguama SP06,9271,FEA3849R07G,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/9271/
366,aracariguama-sp06,Aracariguama SP06,10528,FMF3825R008,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/10528/
83,aracatuba,Aracatuba,163600,BRSCARACAM001-1,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/163600/
83,aracatuba,Aracatuba,9936,BRSCARCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9936/
253,atibaia,Atibaia,8528,BRSCATACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8528/
253,atibaia,Atibaia,245265,BRSCATACAM002-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/245265/
253,atibaia,Atibaia,703712,BRSCATACAM003-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/703712/
253,atibaia,Atibaia,245237,BRSCATACP002-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/245237/
253,atibaia,Atibaia,668139,BRSCATACP003-1,Access Switch,access-switch,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668139/
253,atibaia,Atibaia,8461,BRSCATCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8461/
253,atibaia,Atibaia,8459,BRSCATCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8459/
253,atibaia,Atibaia,8460,BRSCATCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8460/
253,atibaia,Atibaia,668138,FND5026W0ZZ,Switch,switch,ICX8200-24P,icx8200-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/668138/
309,avare,Avare,8952,BRSCAVACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8952/
309,avare,Avare,8950,BRSCAVCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8950/
309,avare,Avare,604754,BRSCAVCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/604754/
309,avare,Avare,295948,BRSCAVCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295948/
300,barretos,Barretos,8884,BRSCBTCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8884/
300,barretos,Barretos,295972,BRSCBTCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295972/
300,barretos,Barretos,295975,BRSCBTCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295975/
526,bauru-xd,Bauru XD,265989,BRXDBUACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265989/
526,bauru-xd,Bauru XD,265988,BRXDBUACAM002-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265988/
526,bauru-xd,Bauru XD,232477,BRXDBUACAM003-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/232477/
526,bauru-xd,Bauru XD,265991,BRXDBUCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265991/
439,betim-mg02,Betim MG02,19410,BRFFBTACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19410/
439,betim-mg02,Betim MG02,34877,BRFFBTACAM002-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34877/
439,betim-mg02,Betim MG02,34876,BRFFBTACAM003-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34876/
439,betim-mg02,Betim MG02,34882,BRFFBTACAM004-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34882/
439,betim-mg02,Betim MG02,454664,BRFFBTACAM006-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/454664/
439,betim-mg02,Betim MG02,668133,BRFFBTACAM007-1,Access Cameras,access-cameras,ICX8200-24P-POE,icx8200-24p-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668133/
439,betim-mg02,Betim MG02,34875,BRFFBTACAM008-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34875/
